sku_id,atc_code,atc_level1,atc_level2,atc_level3,atc_level4,product_name,sku_name,generic_name,generic_name_cn,category,therapy_area,dosage_form,specification,is_rx,is_essential_medicine,vbp_flag,vbp_batch,unit_price_cny,shelf_life_months,storage_type,cold_chain,supplier,lead_time_days
SKU-0433,A03AA05,A,A03,A03A,A03AA,Trimebutine Injection 500mgx90,曲美布汀Injection 500mgx90,Trimebutine,曲美布汀,A03A,Gastrointestinal,Injection,500mgx90,1,1,0,0,7.28,24,Ambient,0,正大天晴,7
SKU-0434,A02BC01,A,A02,A02B,A02BC,Omeprazole Injection 250mgx28,奥美拉唑Injection 250mgx28,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Injection,250mgx28,1,0,0,0,28.64,18,Ambient,0,齐鲁制药,21
SKU-0435,A02BC05,A,A02,A02B,A02BC,Esomeprazole Capsules 250mgx7,埃索美拉唑Capsules 250mgx7,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Capsules,250mgx7,1,0,0,0,41.7,24,Ambient,0,诺华制药,7
SKU-0436,A03FA09,A,A03,A03F,A03FA,Mosapride Capsules 5mgx28,莫沙必利Capsules 5mgx28,Mosapride,莫沙必利,A03F,Gastrointestinal,Capsules,5mgx28,1,0,1,9,31.65,24,Ambient,0,诺华制药,14
SKU-0437,A06AD11,A,A06,A06A,A06AD,Lactulose Granules 20mgx60,乳果糖Granules 20mgx60,Lactulose,乳果糖,A06A,Gastrointestinal,Granules,20mgx60,1,1,1,1,16.74,48,Ambient,0,扬子江药业,21
SKU-0438,A02BA02,A,A02,A02B,A02BA,Ranitidine Tablets 10mgx7,雷尼替丁Tablets 10mgx7,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Tablets,10mgx7,1,0,0,0,57.86,48,Ambient,0,正大天晴,14
SKU-0439,A09AA02,A,A09,A09A,A09AA,Compound Digestive Oral Solution 10mgx21,复方消化酶Oral Solution 10mgx21,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Oral Solution,10mgx21,1,1,1,9,39.96,36,Ambient,0,石药集团,30
SKU-0440,A07XA04,A,A07,A07X,A07XA,Racecadotril Capsules 10mgx21,消旋卡多曲Capsules 10mgx21,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Capsules,10mgx21,1,1,0,0,41.0,24,Ambient,0,扬子江药业,14
SKU-0441,A03AA05,A,A03,A03A,A03AA,Trimebutine Granules 250mgx100,曲美布汀Granules 250mgx100,Trimebutine,曲美布汀,A03A,Gastrointestinal,Granules,250mgx100,1,1,0,0,45.56,24,Ambient,0,齐鲁制药,7
SKU-0442,A02BC01,A,A02,A02B,A02BC,Omeprazole Oral Solution 100mgx30,奥美拉唑Oral Solution 100mgx30,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Oral Solution,100mgx30,1,0,0,0,66.6,36,Ambient,0,齐鲁制药,21
SKU-0443,A02BC05,A,A02,A02B,A02BC,Esomeprazole Tablets 20mgx90,埃索美拉唑Tablets 20mgx90,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Tablets,20mgx90,1,0,0,0,15.46,18,Ambient,0,扬子江药业,7
SKU-0444,A03FA09,A,A03,A03F,A03FA,Mosapride Capsules 100mgx90,莫沙必利Capsules 100mgx90,Mosapride,莫沙必利,A03F,Gastrointestinal,Capsules,100mgx90,1,0,1,2,18.7,18,Cold Chain,1,辉瑞制药,7
SKU-0445,A06AD11,A,A06,A06A,A06AD,Lactulose Oral Solution 250mgx30,乳果糖Oral Solution 250mgx30,Lactulose,乳果糖,A06A,Gastrointestinal,Oral Solution,250mgx30,1,0,0,0,71.96,18,Ambient,0,齐鲁制药,7
SKU-0446,A02BA02,A,A02,A02B,A02BA,Ranitidine Injection 250mgx21,雷尼替丁Injection 250mgx21,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Injection,250mgx21,1,1,0,0,75.09,18,Ambient,0,扬子江药业,7
SKU-0447,A09AA02,A,A09,A09A,A09AA,Compound Digestive Oral Solution 100mgx7,复方消化酶Oral Solution 100mgx7,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Oral Solution,100mgx7,1,0,1,1,32.87,18,Ambient,0,阿斯利康,7
SKU-0448,A07XA04,A,A07,A07X,A07XA,Racecadotril Capsules 100mgx100,消旋卡多曲Capsules 100mgx100,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Capsules,100mgx100,1,0,1,2,72.38,24,Ambient,0,诺华制药,30
SKU-0449,A03AA05,A,A03,A03A,A03AA,Trimebutine Granules 10mgx90,曲美布汀Granules 10mgx90,Trimebutine,曲美布汀,A03A,Gastrointestinal,Granules,10mgx90,1,0,0,0,9.17,24,Ambient,0,恒瑞医药,21
SKU-0450,A02BC01,A,A02,A02B,A02BC,Omeprazole Injection 500mgx100,奥美拉唑Injection 500mgx100,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Injection,500mgx100,1,0,1,7,75.83,24,Ambient,0,诺华制药,7
SKU-0451,A02BC05,A,A02,A02B,A02BC,Esomeprazole Capsules 500mgx30,埃索美拉唑Capsules 500mgx30,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Capsules,500mgx30,1,0,0,0,63.87,48,Ambient,0,正大天晴,30
SKU-0452,A03FA09,A,A03,A03F,A03FA,Mosapride Granules 5mgx90,莫沙必利Granules 5mgx90,Mosapride,莫沙必利,A03F,Gastrointestinal,Granules,5mgx90,1,1,1,9,74.03,24,Ambient,0,石药集团,30
SKU-0453,A06AD11,A,A06,A06A,A06AD,Lactulose Injection 50mgx28,乳果糖Injection 50mgx28,Lactulose,乳果糖,A06A,Gastrointestinal,Injection,50mgx28,1,0,0,0,53.44,12,Ambient,0,阿斯利康,7
SKU-0454,A02BA02,A,A02,A02B,A02BA,Ranitidine Injection 100mgx100,雷尼替丁Injection 100mgx100,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Injection,100mgx100,1,1,0,0,13.25,48,Ambient,0,恒瑞医药,14
SKU-0455,A09AA02,A,A09,A09A,A09AA,Compound Digestive Oral Solution 5mgx60,复方消化酶Oral Solution 5mgx60,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Oral Solution,5mgx60,1,0,0,0,41.97,48,Ambient,0,诺华制药,30
SKU-0456,A07XA04,A,A07,A07X,A07XA,Racecadotril Tablets 20mgx60,消旋卡多曲Tablets 20mgx60,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Tablets,20mgx60,1,1,0,0,31.52,24,Ambient,0,阿斯利康,21
SKU-0457,A03AA05,A,A03,A03A,A03AA,Trimebutine Oral Solution 50mgx60,曲美布汀Oral Solution 50mgx60,Trimebutine,曲美布汀,A03A,Gastrointestinal,Oral Solution,50mgx60,1,0,0,0,78.91,24,Ambient,0,辉瑞制药,21
SKU-0458,A02BC01,A,A02,A02B,A02BC,Omeprazole Injection 50mgx7,奥美拉唑Injection 50mgx7,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Injection,50mgx7,1,0,0,0,60.52,18,Ambient,0,正大天晴,21
SKU-0459,A02BC05,A,A02,A02B,A02BC,Esomeprazole Tablets 50mgx21,埃索美拉唑Tablets 50mgx21,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Tablets,50mgx21,1,0,1,5,55.3,36,Ambient,0,石药集团,14
SKU-0460,A03FA09,A,A03,A03F,A03FA,Mosapride Capsules 5mgx14,莫沙必利Capsules 5mgx14,Mosapride,莫沙必利,A03F,Gastrointestinal,Capsules,5mgx14,1,1,0,0,8.62,48,Cold Chain,1,正大天晴,14
SKU-0461,A06AD11,A,A06,A06A,A06AD,Lactulose Capsules 100mgx100,乳果糖Capsules 100mgx100,Lactulose,乳果糖,A06A,Gastrointestinal,Capsules,100mgx100,1,0,0,0,10.39,48,Ambient,0,正大天晴,30
SKU-0462,A02BA02,A,A02,A02B,A02BA,Ranitidine Tablets 50mgx90,雷尼替丁Tablets 50mgx90,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Tablets,50mgx90,1,1,1,3,44.31,12,Ambient,0,齐鲁制药,21
SKU-0463,A09AA02,A,A09,A09A,A09AA,Compound Digestive Capsules 10mgx28,复方消化酶Capsules 10mgx28,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Capsules,10mgx28,1,1,1,4,21.56,48,Cold Chain,1,赛诺菲,21
SKU-0464,A07XA04,A,A07,A07X,A07XA,Racecadotril Injection 20mgx30,消旋卡多曲Injection 20mgx30,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Injection,20mgx30,1,0,0,0,66.98,36,Ambient,0,恒瑞医药,21
SKU-0465,A03AA05,A,A03,A03A,A03AA,Trimebutine Oral Solution 5mgx30,曲美布汀Oral Solution 5mgx30,Trimebutine,曲美布汀,A03A,Gastrointestinal,Oral Solution,5mgx30,1,0,0,0,30.11,18,Ambient,0,诺华制药,14
SKU-0466,A02BC01,A,A02,A02B,A02BC,Omeprazole Tablets 10mgx30,奥美拉唑Tablets 10mgx30,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Tablets,10mgx30,1,0,1,1,68.81,18,Ambient,0,石药集团,30
SKU-0467,A02BC05,A,A02,A02B,A02BC,Esomeprazole Capsules 100mgx100,埃索美拉唑Capsules 100mgx100,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Capsules,100mgx100,1,0,0,0,31.08,12,Ambient,0,扬子江药业,30
SKU-0468,A03FA09,A,A03,A03F,A03FA,Mosapride Tablets 25mgx100,莫沙必利Tablets 25mgx100,Mosapride,莫沙必利,A03F,Gastrointestinal,Tablets,25mgx100,1,0,1,2,15.55,48,Cold Chain,1,石药集团,7
SKU-0469,A06AD11,A,A06,A06A,A06AD,Lactulose Capsules 50mgx60,乳果糖Capsules 50mgx60,Lactulose,乳果糖,A06A,Gastrointestinal,Capsules,50mgx60,1,0,0,0,68.57,18,Ambient,0,齐鲁制药,30
SKU-0470,A02BA02,A,A02,A02B,A02BA,Ranitidine Granules 500mgx60,雷尼替丁Granules 500mgx60,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Granules,500mgx60,1,1,0,0,27.67,12,Ambient,0,辉瑞制药,30
SKU-0471,A09AA02,A,A09,A09A,A09AA,Compound Digestive Capsules 500mgx100,复方消化酶Capsules 500mgx100,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Capsules,500mgx100,1,0,0,0,68.1,36,Ambient,0,赛诺菲,14
SKU-0472,A07XA04,A,A07,A07X,A07XA,Racecadotril Injection 50mgx21,消旋卡多曲Injection 50mgx21,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Injection,50mgx21,1,0,1,1,55.95,24,Ambient,0,阿斯利康,21
SKU-0473,A03AA05,A,A03,A03A,A03AA,Trimebutine Oral Solution 250mgx100,曲美布汀Oral Solution 250mgx100,Trimebutine,曲美布汀,A03A,Gastrointestinal,Oral Solution,250mgx100,1,0,0,0,28.64,48,Ambient,0,齐鲁制药,30
SKU-0474,A02BC01,A,A02,A02B,A02BC,Omeprazole Capsules 10mgx21,奥美拉唑Capsules 10mgx21,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Capsules,10mgx21,1,0,0,0,76.28,18,Ambient,0,恒瑞医药,14
SKU-0475,A02BC05,A,A02,A02B,A02BC,Esomeprazole Granules 100mgx100,埃索美拉唑Granules 100mgx100,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Granules,100mgx100,1,1,1,4,56.34,36,Ambient,0,科伦药业,7
SKU-0476,A03FA09,A,A03,A03F,A03FA,Mosapride Granules 25mgx60,莫沙必利Granules 25mgx60,Mosapride,莫沙必利,A03F,Gastrointestinal,Granules,25mgx60,1,0,0,0,34.26,36,Ambient,0,赛诺菲,14
SKU-0477,A06AD11,A,A06,A06A,A06AD,Lactulose Capsules 25mgx7,乳果糖Capsules 25mgx7,Lactulose,乳果糖,A06A,Gastrointestinal,Capsules,25mgx7,1,1,0,0,8.15,24,Ambient,0,扬子江药业,21
SKU-0478,A02BA02,A,A02,A02B,A02BA,Ranitidine Granules 10mgx90,雷尼替丁Granules 10mgx90,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Granules,10mgx90,1,0,0,0,16.84,36,Ambient,0,诺华制药,14
SKU-0479,A09AA02,A,A09,A09A,A09AA,Compound Digestive Capsules 500mgx100,复方消化酶Capsules 500mgx100,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Capsules,500mgx100,1,0,0,0,47.97,12,Ambient,0,石药集团,7
SKU-0480,A07XA04,A,A07,A07X,A07XA,Racecadotril Granules 20mgx60,消旋卡多曲Granules 20mgx60,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Granules,20mgx60,1,0,0,0,8.94,48,Ambient,0,科伦药业,30
SKU-0481,A03AA05,A,A03,A03A,A03AA,Trimebutine Oral Solution 50mgx90,曲美布汀Oral Solution 50mgx90,Trimebutine,曲美布汀,A03A,Gastrointestinal,Oral Solution,50mgx90,1,0,0,0,12.18,12,Ambient,0,恒瑞医药,7
SKU-0482,A02BC01,A,A02,A02B,A02BC,Omeprazole Oral Solution 50mgx14,奥美拉唑Oral Solution 50mgx14,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Oral Solution,50mgx14,1,0,0,0,17.04,48,Ambient,0,扬子江药业,14
SKU-0483,A02BC05,A,A02,A02B,A02BC,Esomeprazole Capsules 50mgx14,埃索美拉唑Capsules 50mgx14,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Capsules,50mgx14,1,1,0,0,23.58,48,Ambient,0,齐鲁制药,30
SKU-0484,A03FA09,A,A03,A03F,A03FA,Mosapride Injection 25mgx21,莫沙必利Injection 25mgx21,Mosapride,莫沙必利,A03F,Gastrointestinal,Injection,25mgx21,1,0,0,0,62.89,18,Ambient,0,正大天晴,7
SKU-0485,A06AD11,A,A06,A06A,A06AD,Lactulose Granules 50mgx21,乳果糖Granules 50mgx21,Lactulose,乳果糖,A06A,Gastrointestinal,Granules,50mgx21,1,1,0,0,39.4,48,Ambient,0,阿斯利康,14
SKU-0486,A02BA02,A,A02,A02B,A02BA,Ranitidine Tablets 5mgx60,雷尼替丁Tablets 5mgx60,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Tablets,5mgx60,1,1,1,3,24.89,24,Ambient,0,赛诺菲,7
SKU-0487,A09AA02,A,A09,A09A,A09AA,Compound Digestive Capsules 100mgx30,复方消化酶Capsules 100mgx30,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Capsules,100mgx30,1,0,0,0,44.27,12,Ambient,0,正大天晴,21
SKU-0488,A07XA04,A,A07,A07X,A07XA,Racecadotril Capsules 5mgx90,消旋卡多曲Capsules 5mgx90,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Capsules,5mgx90,1,0,0,0,59.79,24,Ambient,0,辉瑞制药,30
SKU-0489,A03AA05,A,A03,A03A,A03AA,Trimebutine Injection 50mgx60,曲美布汀Injection 50mgx60,Trimebutine,曲美布汀,A03A,Gastrointestinal,Injection,50mgx60,1,1,1,2,12.35,18,Ambient,0,扬子江药业,21
SKU-0490,A02BC01,A,A02,A02B,A02BC,Omeprazole Tablets 50mgx60,奥美拉唑Tablets 50mgx60,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Tablets,50mgx60,1,1,1,1,34.51,18,Ambient,0,石药集团,14
SKU-0491,A02BC05,A,A02,A02B,A02BC,Esomeprazole Granules 100mgx60,埃索美拉唑Granules 100mgx60,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Granules,100mgx60,1,0,0,0,74.8,18,Ambient,0,诺华制药,30
SKU-0492,A03FA09,A,A03,A03F,A03FA,Mosapride Oral Solution 50mgx30,莫沙必利Oral Solution 50mgx30,Mosapride,莫沙必利,A03F,Gastrointestinal,Oral Solution,50mgx30,1,1,0,0,21.16,24,Ambient,0,正大天晴,7
SKU-0493,A06AD11,A,A06,A06A,A06AD,Lactulose Tablets 50mgx60,乳果糖Tablets 50mgx60,Lactulose,乳果糖,A06A,Gastrointestinal,Tablets,50mgx60,1,1,1,4,69.68,48,Ambient,0,恒瑞医药,30
SKU-0494,A02BA02,A,A02,A02B,A02BA,Ranitidine Oral Solution 500mgx7,雷尼替丁Oral Solution 500mgx7,Ranitidine,雷尼替丁,A02B,Gastrointestinal,Oral Solution,500mgx7,1,0,1,9,23.78,12,Ambient,0,扬子江药业,14
SKU-0495,A09AA02,A,A09,A09A,A09AA,Compound Digestive Tablets 25mgx28,复方消化酶Tablets 25mgx28,Compound Digestive,复方消化酶,A09A,Gastrointestinal,Tablets,25mgx28,1,1,0,0,75.61,18,Ambient,0,齐鲁制药,21
SKU-0496,A07XA04,A,A07,A07X,A07XA,Racecadotril Granules 25mgx7,消旋卡多曲Granules 25mgx7,Racecadotril,消旋卡多曲,A07X,Gastrointestinal,Granules,25mgx7,1,1,0,0,19.11,18,Ambient,0,阿斯利康,30
SKU-0497,A03AA05,A,A03,A03A,A03AA,Trimebutine Capsules 20mgx90,曲美布汀Capsules 20mgx90,Trimebutine,曲美布汀,A03A,Gastrointestinal,Capsules,20mgx90,1,1,0,0,26.89,48,Ambient,0,赛诺菲,21
SKU-0498,A02BC01,A,A02,A02B,A02BC,Omeprazole Oral Solution 250mgx7,奥美拉唑Oral Solution 250mgx7,Omeprazole,奥美拉唑,A02B,Gastrointestinal,Oral Solution,250mgx7,1,0,0,0,55.23,12,Ambient,0,扬子江药业,21
SKU-0499,A02BC05,A,A02,A02B,A02BC,Esomeprazole Injection 100mgx14,埃索美拉唑Injection 100mgx14,Esomeprazole,埃索美拉唑,A02B,Gastrointestinal,Injection,100mgx14,1,0,1,5,37.45,12,Ambient,0,科伦药业,21
SKU-0500,A03FA09,A,A03,A03F,A03FA,Mosapride Granules 25mgx28,莫沙必利Granules 25mgx28,Mosapride,莫沙必利,A03F,Gastrointestinal,Granules,25mgx28,1,0,0,0,21.68,36,Cold Chain,1,辉瑞制药,14
